ano,muestreo,departamento,estacion,coduer,sustrato,latitud,longitud,ca_cla,ca_cte,ca_cot,ca_hdd,ca_no3,ca_od,ca_ph,ca_po4,ca_sst,eval_cla,eval_cte,eval_cot,eval_hdd,eval_no3,eval_od,eval_ph,eval_sst,eval_po4,cot,cla,cte,hdd,no3,od,ph,po4,sst,icam,icam_calificacion,num_variables,confianza
2021,2021--1,LA GUAJIRA,Puerto Nuevo,C44002024,Agua Marina,12.16581944,-71.98154444,50.87,99.54,,98.6,90.73,43.68,86.93,97.37,65.42,ACEPTABLE,OPTIMA,,OPTIMA,OPTIMA,INADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,1.85,7.8,0.14,3.72,3.78,8.22,3.52,37,78.15,ADECUADA,7,0.87
2021,2021--2,LA GUAJIRA,Puerto Nuevo,C44002024,Agua Marina,12.16581944,-71.98154444,84.53,34.31,,97.51,,81.72,89.12,,65.42,ADECUADA,INADECUADA,,OPTIMA,,ADECUADA,ADECUADA,ACEPTABLE,,,0.64,540,0.25,-1,6.32,8.16,-1,37,-1,NO REPORTADO,5,0.66
2021,2021--1,LA GUAJIRA,TermoGuajira,C44003015,Agua Marina,11.263445,-73.417823,,100,,,89.97,100,84.03,96.67,1,,OPTIMA,,,ADECUADA,OPTIMA,ADECUADA,PESIMA,OPTIMA,,,1.8,,11.7,9.2,8.29,4.24,313,45.71,INADECUADA,6,0.75
2021,2021--2,LA GUAJIRA,TermoGuajira,C44003015,Agua Marina,11.263445,-73.417823,86.94,100,,96.91,91.8,83.14,40.97,,66.08,ADECUADA,OPTIMA,,OPTIMA,OPTIMA,ADECUADA,INADECUADA,ACEPTABLE,,,0.58,1.8,0.31,4.59,6.43,9.05,-1,36,76.82,ADECUADA,6,0.75
2021,2021--1,LA GUAJIRA,Vertimiento Riohacha,C44003016,Agua Marina,11.55053,-72.928619,50.6,14.61,,,91.22,82.76,91.03,98.01,30.44,ACEPTABLE,PESIMA,,,OPTIMA,ADECUADA,OPTIMA,INADECUADA,OPTIMA,,1.89,1600,-1,4.08,6.4,8.1,2.83,105,53.85,ACEPTABLE,6,0.75
2021,2021--2,LA GUAJIRA,Vertimiento Riohacha,C44003016,Agua Marina,11.55053,-72.928619,49.61,92.7,,94.5,91.91,77.95,90.11,95.85,76.32,INADECUADA,OPTIMA,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,2.09,18,0.55,9.62,6.04,8.13,5.04,22,87.63,ADECUADA,7,0.87
2021,2021--1,MAGDALENA,Aeropuerto,C47003001,Agua Marina,11.12632,-74.237427,50.42,100,,,40.43,95.74,88.06,96.89,74.11,ACEPTABLE,OPTIMA,,,INADECUADA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,1.92,2,,43.6,7.6,8.19,4.02,24.8,82.59,ADECUADA,6,0.75
2021,2021--2,MAGDALENA,Aeropuerto,C47003001,Agua Marina,11.12632,-74.237427,50.05,86.02,,,87.58,67.67,95.52,95.34,75.6,ACEPTABLE,ADECUADA,,,ADECUADA,ACEPTABLE,OPTIMA,ADECUADA,OPTIMA,,1.99,33,,2.11,5.33,7.85,5.52,22.9,82.94,ADECUADA,6,0.75
2021,2021--1,MAGDALENA,Bahia Concha,C47002006,Agua Marina,11.298678,-74.150555,,100,,,77.64,85.4,89.12,95.66,94.88,,OPTIMA,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,OPTIMA,,,1.8,-1,20.1,6.61,8.16,5.22,2.72,90.67,OPTIMA,6,0.75
2021,2021--2,MAGDALENA,Bahia Concha,C47002006,Agua Marina,11.298678,-74.150555,,80.76,,98.5,91,86.25,95.09,,81.62,,ADECUADA,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,,49,0.15,10.7,6.68,7.9,-1,15.7,88.19,ADECUADA,6,0.75
2021,2021--1,MAGDALENA,Bahía Chengue,C47002002,Agua Marina,11.319567,-74.133588,91.45,100,,,92.94,96.55,89.12,93.72,93.21,OPTIMA,OPTIMA,,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,OPTIMA,,0.46,2,-1,6.86,7.7,8.16,6.97,4.08,94.52,OPTIMA,6,0.75
2021,2021--2,MAGDALENA,Bahía Chengue,C47002002,Agua Marina,11.319567,-74.133588,87.33,48.6,,98.8,90.87,62.18,95.71,,79.2,ADECUADA,INADECUADA,,OPTIMA,OPTIMA,ACEPTABLE,OPTIMA,ADECUADA,,,0.57,280,0.12,3.82,4.97,7.76,-1,18.5,74.54,ADECUADA,6,0.75
2021,2021--1,MAGDALENA,Boya 2,C47003046,Agua Marina,11.243728,-74.220039,99.76,43.73,,94.81,1,94.06,88.06,79.62,97.18,OPTIMA,INADECUADA,,OPTIMA,PESIMA,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,0.12,350,0.52,89.8,7.41,8.19,17.2,1.1,50.61,ACEPTABLE,7,0.87
2021,2021--2,MAGDALENA,Boya 2,C47003046,Agua Marina,11.243728,-74.220039,96.45,1,,99.16,1,79.86,82.69,62.2,69.95,OPTIMA,PESIMA,,OPTIMA,PESIMA,ADECUADA,ADECUADA,ACEPTABLE,ACEPTABLE,,0.3,16000,0.083,135,6.18,8.32,28.2,30.4,24.64,PESIMA,7,0.87
2021,2021--1,MAGDALENA,Cabotaje (calle 10),C47003006,Agua Marina,11.24811,-74.214678,,1,,94.3,1,68.87,95.45,4.54,74.04,,PESIMA,,OPTIMA,PESIMA,ACEPTABLE,OPTIMA,ADECUADA,PESIMA,,,920000,0.57,78.2,5.41,7.86,104,24.9,17.06,PESIMA,7,0.87
2021,2021--2,MAGDALENA,Cabotaje (calle 10),C47003006,Agua Marina,11.24811,-74.214678,,1,,88.08,74.53,64.79,83.59,1.16,79.45,,PESIMA,,ADECUADA,ADECUADA,ACEPTABLE,ADECUADA,ADECUADA,PESIMA,,,540000,1.19,22,5.14,8.3,148,18.2,21.44,PESIMA,7,0.87
2021,2021--1,MAGDALENA,Emisario 8,C47003037,Agua Marina,11.25836103,-74.21813797,98.29,1,,99.17,1,92.43,88.42,66.01,81.8,OPTIMA,PESIMA,,OPTIMA,PESIMA,OPTIMA,ADECUADA,ADECUADA,ACEPTABLE,,0.22,79000,0.082,91.6,7.24,8.18,25.8,15.5,26.31,INADECUADA,7,0.87
2021,2021--2,MAGDALENA,Emisario 8,C47003037,Agua Marina,11.25836103,-74.21813797,97.88,1,,99.1,91.62,80.93,75.17,,82.33,OPTIMA,PESIMA,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,,,0.24,13000,0.089,4.42,6.26,8.47,-1,14.9,37.03,INADECUADA,6,0.75
2021,2021--1,MAGDALENA,F. Buritaca,C47001004,Agua Marina,11.2697,-73.769133,,86.02,,,87.35,83.27,90.43,94.69,79.97,,ADECUADA,,,ADECUADA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,33,,13.8,6.44,8.12,6.12,17.6,86.59,ADECUADA,6,0.75
2021,2021--2,MAGDALENA,F. Buritaca,C47001004,Agua Marina,11.2697,-73.769133,,53.77,,,68.19,90.03,94.25,83.98,89.6,,ACEPTABLE,,,ACEPTABLE,OPTIMA,OPTIMA,ADECUADA,ADECUADA,,-1,220,,25.9,7.01,7.96,14.3,7.34,78.73,ADECUADA,6,0.75
2021,2021--1,MAGDALENA,F. Cordoba,C47003023,Agua Marina,11.041306,-74.249611,25,100,,,92.94,85.03,89.46,95.3,66.15,INADECUADA,OPTIMA,,,OPTIMA,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,,3.16,6.8,,6.94,6.58,8.15,5.56,35.9,87.37,ADECUADA,6,0.75
2021,2021--2,MAGDALENA,F. Cordoba,C47003023,Agua Marina,11.041306,-74.249611,70.76,51.92,,,91.64,70.36,95.73,96.3,84.8,ADECUADA,ACEPTABLE,,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,0.98,240,,4.44,5.51,7.77,4.61,12.2,78.1,ADECUADA,6,0.75
2021,2021--1,MAGDALENA,F. Don Diego,C47001005,Agua Marina,11.266837,-73.705072,,100,,,91.64,80.4,91.6,93.26,77.86,,OPTIMA,,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,1.8,,9.98,6.22,8.08,7.36,20.1,88.49,ADECUADA,6,0.75
2021,2021--2,MAGDALENA,F. Don Diego,C47001005,Agua Marina,11.266837,-73.705072,93.49,100,,,89.83,84.53,94.97,,81.71,OPTIMA,OPTIMA,,,ADECUADA,ADECUADA,OPTIMA,ADECUADA,,,0.4,1.8,,3.17,6.54,7.91,-1,15.6,-1,NO REPORTADO,5,0.63
2021,2021--1,MAGDALENA,F. Gaira,C47003014,Agua Marina,11.195806,-74.240194,98.09,59.12,,,1,98.29,87.32,90.12,79.03,OPTIMA,ACEPTABLE,,,PESIMA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,0.23,170,,68.9,7.94,8.21,9.89,18.7,48.17,INADECUADA,6,0.75
2021,2021--2,MAGDALENA,F. Gaira,C47003014,Agua Marina,11.195806,-74.240194,90.37,1,,,50.55,80.8,93.09,85,60.33,OPTIMA,PESIMA,,,ACEPTABLE,ADECUADA,OPTIMA,ACEPTABLE,ADECUADA,,0.49,9200,,37.2,6.25,8.02,13.6,45.1,33.11,INADECUADA,6,0.75
2021,2021--1,MAGDALENA,F. Guachaca,C47001006,Agua Marina,11.2683272,-73.82487768,,34.31,,,80.07,87.44,89.46,98.12,77.45,,INADECUADA,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,540,,18.6,6.78,8.15,2.7,20.6,72.85,ADECUADA,6,0.75
2021,2021--2,MAGDALENA,F. Guachaca,C47001006,Agua Marina,11.2683272,-73.82487768,68.88,75.8,,,71.75,86.49,92.38,73.19,86.04,ACEPTABLE,ADECUADA,,,ADECUADA,ADECUADA,OPTIMA,ADECUADA,ADECUADA,,1.03,68,,23.7,6.7,8.05,21.3,10.9,81.12,ADECUADA,6,0.75
2021,2021--1,MAGDALENA,F. Manzanares,C47003018,Agua Marina,11.239611,-74.228667,97.88,100,,,16.72,99.77,87.69,90.02,79.8,OPTIMA,OPTIMA,,,PESIMA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,0.24,2,,56.4,8.19,8.2,9.96,17.8,74.9,ADECUADA,6,0.75
2021,2021--2,MAGDALENA,F. Manzanares,C47003018,Agua Marina,11.239611,-74.228667,93.49,1,,,1,80.93,88.06,52.83,62.97,OPTIMA,PESIMA,,,PESIMA,ADECUADA,ADECUADA,ACEPTABLE,ACEPTABLE,,0.4,92000,,130,6.26,8.19,34.3,40.8,19.13,PESIMA,6,0.75
2021,2021--1,MAGDALENA,F. Piedras,C47002003,Agua Marina,11.305156,-73.886136,92.15,100,,,88.79,85.89,89.46,95.38,79.12,OPTIMA,OPTIMA,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,0.44,1.8,,12.7,6.65,8.15,5.49,18.6,89.62,ADECUADA,6,0.75
2021,2021--2,MAGDALENA,F. Piedras,C47002003,Agua Marina,11.305156,-73.886136,96.96,100,,,88.45,84.41,88.06,98.64,84.34,OPTIMA,OPTIMA,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,0.28,1.8,,2.48,6.53,8.19,2.11,12.7,90.42,OPTIMA,6,0.75
2021,2021--1,MAGDALENA,F. Toribio,C47003024,Agua Marina,11.0575,-74.236806,25,23.65,,,52.55,90.57,90.43,92.63,57.65,INADECUADA,PESIMA,,,ACEPTABLE,OPTIMA,OPTIMA,ACEPTABLE,OPTIMA,,8.83,920,,35.9,7.06,8.12,7.89,49.7,61.63,ACEPTABLE,6,0.75
2021,2021--2,MAGDALENA,F. Toribio,C47003024,Agua Marina,11.0575,-74.236806,26.53,36.39,,,78.13,67.82,95.72,92.47,72.07,INADECUADA,INADECUADA,,,ADECUADA,ACEPTABLE,OPTIMA,ADECUADA,OPTIMA,,2.98,490,,19.8,5.34,7.8,8.02,27.5,68.86,ACEPTABLE,6,0.75
2021,2021--1,MAGDALENA,Marina - Bahía SMR,C47003008,Agua Marina,11.24159513,-74.21617207999999,,51.92,,95.41,47.44,100,86.14,83.83,88.42,,ACEPTABLE,,OPTIMA,INADECUADA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,,,240,0.46,39.2,8.56,8.24,14.4,8.49,77.8,ADECUADA,7,0.87
2021,2021--2,MAGDALENA,Marina - Bahía SMR,C47003008,Agua Marina,11.24159513,-74.21617207999999,,1,,74.51,1,68.72,84.03,44.85,69.17,,PESIMA,,ADECUADA,PESIMA,ACEPTABLE,ADECUADA,ACEPTABLE,INADECUADA,,,16000,2.62,156,5.4,8.29,39.9,31.5,22.04,PESIMA,7,0.87
2021,2021--1,MAGDALENA,P. Batallón,C47003019,Agua Marina,11.233245,-74.223054,,100,,,1,95.82,89.12,86.71,94.98,,OPTIMA,,,PESIMA,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,6.8,-1,85.1,7.61,8.16,12.4,2.64,54.27,ACEPTABLE,6,0.75
2021,2021--2,MAGDALENA,P. Batallón,C47003019,Agua Marina,11.233245,-74.223054,,1,,97.01,1,83.14,89.79,38.87,75.92,,PESIMA,,OPTIMA,PESIMA,ADECUADA,ADECUADA,ADECUADA,INADECUADA,,,16000,0.3,193,6.43,8.14,44.5,22.5,23.72,PESIMA,7,0.87
2021,2021--1,MAGDALENA,P. Blanca,C47003050,Agua Marina,11.218934,-74.23879799999999,,90.66,,,1,94.61,90.73,90.53,97.39,,OPTIMA,,,PESIMA,OPTIMA,OPTIMA,OPTIMA,OPTIMA,,,22,-1,80.2,7.47,8.11,9.57,0.97,53.88,ACEPTABLE,6,0.75
2021,2021--2,MAGDALENA,P. Blanca,C47003050,Agua Marina,11.218934,-74.23879799999999,,34.31,,,81.99,80.8,90.73,,95.89,,INADECUADA,,,ADECUADA,ADECUADA,OPTIMA,OPTIMA,,,,540,-1,17.4,6.25,8.11,-1,1.96,-1,NO REPORTADO,5,0.63
2021,2021--1,MAGDALENA,P. Buritaca,C47001010,Agua Marina,11.264319,-73.76822499999999,25,73.35,,95.61,42.85,88.13,90.43,94.58,1,INADECUADA,ADECUADA,,OPTIMA,INADECUADA,ADECUADA,OPTIMA,PESIMA,OPTIMA,,7.46,79,0.44,42.1,6.84,8.12,6.22,195,43.88,INADECUADA,7,0.87
2021,2021--2,MAGDALENA,P. Buritaca,C47001010,Agua Marina,11.264319,-73.76822499999999,25,13.74,,98.99,92.27,82.63,94.57,95.72,43.54,INADECUADA,PESIMA,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,INADECUADA,OPTIMA,,5.1,1700,0.1,9.09,6.39,7.94,5.17,77.5,61.1,ACEPTABLE,7,0.87
2021,2021--1,MAGDALENA,P. Cristal,C47002013,Agua Marina,11.328202,-74.077416,,100,,,85.07,89.49,90.43,92.09,95.76,,OPTIMA,,,ADECUADA,ADECUADA,OPTIMA,OPTIMA,OPTIMA,,,2,-1,15.4,6.96,8.12,8.33,2.06,92.38,OPTIMA,6,0.75
2021,2021--2,MAGDALENA,P. Cristal,C47002013,Agua Marina,11.328202,-74.077416,,67.54,,97.51,1,85.52,90.73,97.03,92.35,,ACEPTABLE,,OPTIMA,PESIMA,ADECUADA,OPTIMA,OPTIMA,OPTIMA,,,110,0.25,180,6.62,8.11,3.87,4.82,54.86,ACEPTABLE,7,0.87
2021,2021--1,MAGDALENA,P. Mendihuaca,C47001011,Agua Marina,11.28287802,-73.87230299,,88.41,,,89.75,87.44,89.46,94.96,76.64,,ADECUADA,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,27,-1,11.9,6.78,8.15,5.87,21.6,87.52,ADECUADA,6,0.75
2021,2021--2,MAGDALENA,P. Mendihuaca,C47001011,Agua Marina,11.28287802,-73.87230299,,100,,98.99,,85.52,85.73,93.08,93.29,,OPTIMA,,OPTIMA,,ADECUADA,ADECUADA,OPTIMA,OPTIMA,,,1.8,0.1,-1,6.62,8.25,7.52,4.01,92.4,OPTIMA,6,0.78
2021,2021--1,MAGDALENA,P. Municipal,C47003020,Agua Marina,11.24268302,-74.21579196,,100,,,1,97.23,90.11,82.65,84.15,,OPTIMA,,,PESIMA,OPTIMA,OPTIMA,ADECUADA,ADECUADA,,,6.8,-1,77.7,7.79,8.13,15.2,12.9,53.08,ACEPTABLE,6,0.75
2021,2021--2,MAGDALENA,P. Municipal,C47003020,Agua Marina,11.24268302,-74.21579196,,1,,98.6,1,79.72,80.81,64.89,86.14,,PESIMA,,OPTIMA,PESIMA,ADECUADA,ADECUADA,ADECUADA,ACEPTABLE,,,9200,0.14,132,6.17,8.36,26.5,10.8,25.39,INADECUADA,7,0.87
2021,2021--1,MAGDALENA,P. Neguanje,C47002005,Agua Marina,11.316178,-74.080874,,98.38,,99.19,92.86,86.25,89.12,,66.89,,OPTIMA,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,ACEPTABLE,,,,9.2,0.08,6.32,6.68,8.16,-1,34.8,88.02,ADECUADA,6,0.75
2021,2021--2,MAGDALENA,P. Neguanje,C47002005,Agua Marina,11.316178,-74.080874,,81.96,,98.99,92.88,86.01,81.29,95.47,96.51,,ADECUADA,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,OPTIMA,,,45,0.1,7.6,6.66,8.35,5.4,1.53,89.71,ADECUADA,7,0.87
2021,2021--1,MAGDALENA,P. Rodadero,C47003015,Agua Marina,11.204225,-74.22855299999999,,98.3,,,1,97.74,88.06,92.87,85.28,,OPTIMA,,,PESIMA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,,9.3,-1,87.4,7.86,8.19,7.69,11.7,53.88,ACEPTABLE,6,0.75
2021,2021--2,MAGDALENA,P. Rodadero,C47003015,Agua Marina,11.204225,-74.22855299999999,,20.48,,,90.24,81.06,91.03,,83.78,,PESIMA,,,OPTIMA,ADECUADA,OPTIMA,ADECUADA,,,,1100,-1,3.41,6.27,8.1,-1,13.3,-1,NO REPORTADO,5,0.63
2021,2021--1,MAGDALENA,P. Salguero,C47003016,Agua Marina,11.187837,-74.234671,,51.92,,96.71,1,99.77,88.42,91.45,80.05,,ACEPTABLE,,OPTIMA,PESIMA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,,240,0.33,66.3,8.19,8.18,8.85,17.5,52.37,ACEPTABLE,7,0.87
2021,2021--2,MAGDALENA,P. Salguero,C47003016,Agua Marina,11.187837,-74.234671,,1,,96.91,1,84.78,92.13,81.6,66.55,,PESIMA,,OPTIMA,PESIMA,ADECUADA,OPTIMA,ACEPTABLE,ADECUADA,,,9200,0.31,69.6,6.56,8.06,15.9,35.3,25.98,INADECUADA,7,0.87
2021,2021--1,MAGDALENA,P. Taganga,C47003022,Agua Marina,11.265476,-74.19198300000001,98.66,73.35,,71.29,1,96.07,85.73,82.8,84.52,OPTIMA,ADECUADA,,ADECUADA,PESIMA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,,0.2,79,2.99,95.1,7.64,8.25,15.1,12.5,52.16,ACEPTABLE,7,0.87
2021,2021--2,MAGDALENA,P. Taganga,C47003022,Agua Marina,11.265476,-74.19198300000001,92.15,13.74,,98.5,1,82.24,74.63,98,72.44,OPTIMA,PESIMA,,OPTIMA,PESIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,0.44,1700,0.15,80.5,6.36,8.48,2.84,27,39.79,INADECUADA,7,0.87
2021,2021--1,MAGDALENA,Playa Grande,C47003049,Agua Marina,11.27078,-74.197114,,100,,,1,92.43,83.59,86.71,85.47,,OPTIMA,,,PESIMA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,,,2,-1,90.7,7.24,8.3,12.4,11.5,52.41,ACEPTABLE,6,0.75
2021,2021--2,MAGDALENA,Playa Grande,C47003049,Agua Marina,11.27078,-74.197114,,59.12,,,92.86,81.19,76.77,,81.18,,ACEPTABLE,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,,,,170,-1,6.35,6.28,8.44,-1,16.2,-1,NO REPORTADO,5,0.63
2021,2021--1,MAGDALENA,Pozos Colorados,C47003013,Agua Marina,11.15398,-74.234329,,86.02,,,,100,88.42,97.3,60.63,,ADECUADA,,,,OPTIMA,ADECUADA,ACEPTABLE,OPTIMA,,,33,,-1,8.3,8.18,3.59,44.6,-1,NO REPORTADO,5,0.66
2021,2021--2,MAGDALENA,Pozos Colorados,C47003013,Agua Marina,11.15398,-74.234329,,64.41,,,,76.7,95.09,,81.89,,ACEPTABLE,,,,ADECUADA,OPTIMA,ADECUADA,,,,130,,-1,5.95,7.9,-1,15.4,-1,NO REPORTADO,4,0.54
2021,2021--1,MAGDALENA,Puerto 1-Drumond,C47003087,Agua Marina,11.075828,-74.23526700000001,,,,,92.36,92.23,88.42,94.7,66.35,,,,,OPTIMA,OPTIMA,ADECUADA,ACEPTABLE,OPTIMA,,,,-1,8.94,7.22,8.18,6.11,35.6,-1,NO REPORTADO,5,0.61
2021,2021--2,MAGDALENA,Puerto 1-Drumond,C47003087,Agua Marina,11.075828,-74.23526700000001,,,,,,77.54,95.29,,83.23,,,,,,ADECUADA,OPTIMA,ADECUADA,,,,,-1,-1,6.01,7.88,-1,13.9,-1,NO REPORTADO,3,0.4
2021,2021--1,MAGDALENA,Puerto 2- Cordoba,C47003089,Agua Marina,11.045106,-74.24212499999999,,,,99.15,,93.97,87.69,98.12,60.63,,,,OPTIMA,,OPTIMA,ADECUADA,ACEPTABLE,OPTIMA,,,,0.084,-1,7.4,8.2,2.7,44.6,-1,NO REPORTADO,5,0.64
2021,2021--2,MAGDALENA,Puerto 2- Cordoba,C47003089,Agua Marina,11.045106,-74.24212499999999,,,,,,78.09,95.73,97.69,72.44,,,,,,ADECUADA,OPTIMA,ADECUADA,OPTIMA,,,,-1,-1,6.05,7.77,3.18,27,-1,NO REPORTADO,4,0.52
2021,2021--1,MAGDALENA,Puerto 3-Nuevo,C47003088,Agua Marina,11.068883,-74.23855400000001,,,,,88.18,92.43,88.06,97.6,68.74,,,,,ADECUADA,OPTIMA,ADECUADA,ACEPTABLE,OPTIMA,,,,-1,2.36,7.24,8.19,3.27,32.1,-1,NO REPORTADO,5,0.61
2021,2021--2,MAGDALENA,Puerto 3-Nuevo,C47003088,Agua Marina,11.068883,-74.23855400000001,,,,,89.85,77.4,95.63,,78.86,,,,,ADECUADA,ADECUADA,OPTIMA,ADECUADA,,,,,-1,3.18,6,7.83,-1,18.9,-1,NO REPORTADO,4,0.49
2021,2021--1,NARIÑO,Arco el Morro,P52002029,Agua Marina,1.829528,-78.73022499999999,69.25,55.77,,82.39,92.36,76.84,87.69,97.14,72.44,ACEPTABLE,ACEPTABLE,,ADECUADA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,1.02,200,1.77,5.25,5.96,8.2,3.76,27,78.35,ADECUADA,7,0.87
2021,2021--1,NARIÑO,Bocana Tumaco,P52002040,Agua Marina,1.910673,-78.72361000000001,69.62,90.19,,97.51,,87.9,74.63,,83.6,ACEPTABLE,OPTIMA,,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,,,1.01,23,0.25,-1,6.82,8.48,-1,13.5,-1,NO REPORTADO,5,0.66
2021,2021--1,NARIÑO,E. Mobil Litoral,P52002027,Agua Estuarina,1.8037447,-78.7738801,60.88,9.97,,98.99,99.04,72.06,97.77,83.58,86.99,ACEPTABLE,PESIMA,,OPTIMA,OPTIMA,ADECUADA,OPTIMA,ADECUADA,ADECUADA,,14.7,46000,0.1,6.21,5.96,8.06,21.6,26.8,57.74,ACEPTABLE,7,0.87
2021,2021--1,NARIÑO,E. Servicio Bavaria,P52002028,Agua Estuarina,1.8062109,-78.7617903,87.4,11.71,,93.9,,80.74,98.17,60.82,88.14,ADECUADA,PESIMA,,OPTIMA,,ADECUADA,OPTIMA,ADECUADA,ACEPTABLE,,4.36,14000,0.61,-1,6.48,8.14,8.57,24,57.71,ACEPTABLE,6,0.78
2021,2021--1,NARIÑO,Estación Emisario,P52002038,Agua Estuarina,1.7871111,-78.8028056,89.37,13.2,,85.7,94.37,88.87,98.49,,91.71,ADECUADA,PESIMA,,ADECUADA,OPTIMA,ADECUADA,OPTIMA,OPTIMA,,,3.74,9200,1.43,8.25,6.97,8.25,-1,15.6,64.06,ACEPTABLE,6,0.75
2021,2021--1,NARIÑO,F. Mira,P52003008,Agua Estuarina,1.642861,-79.021778,93.36,52.47,,95.61,,96.87,97.06,59.6,87.73,OPTIMA,ACEPTABLE,,OPTIMA,,OPTIMA,OPTIMA,ADECUADA,ACEPTABLE,,2.53,2200,0.44,-1,7.58,7.97,7.86,25,78.78,ADECUADA,6,0.78
2021,2021--1,NARIÑO,Frente a rios,P52002030,Agua Estuarina,1.812912,-78.5807495,53.4,89.44,,87.29,,82.61,98.25,,60.55,ACEPTABLE,ADECUADA,,ADECUADA,,ADECUADA,OPTIMA,ACEPTABLE,,,18.7,230,1.27,-1,6.59,8.16,-1,112,-1,NO REPORTADO,5,0.66
2021,2021--1,NARIÑO,Isla Vaqueria,P52002042,Agua Estuarina,1.812472,-78.80125,87.18,60.89,,93.3,52.43,84.12,94.93,87.69,86.67,ADECUADA,ACEPTABLE,,OPTIMA,ACEPTABLE,ADECUADA,OPTIMA,ADECUADA,ADECUADA,,4.43,1700,0.67,28.6,6.68,7.82,24.3,27.6,78.39,ADECUADA,7,0.87
2021,2021--1,NARIÑO,P. Bocagrande,P52002039,Agua Marina,1.823167,-78.830944,25,0.84,,90.78,,87.9,90.43,91.4,66.95,INADECUADA,PESIMA,,OPTIMA,,ADECUADA,OPTIMA,ACEPTABLE,OPTIMA,,5.22,3500,0.92,-1,6.82,8.12,8.89,34.7,37.15,INADECUADA,6,0.78
2021,2021--1,NARIÑO,P. El Morro,P52002014,Agua Marina,1.831028,-78.733361,39.05,62.98,,97.11,,89.71,84.9,97.54,72.29,INADECUADA,ACEPTABLE,,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,2.76,140,0.29,-1,6.98,8.27,3.34,27.2,82.8,ADECUADA,6,0.78
2021,2021--1,NARIÑO,P. Mosquera,P52001024,Agua Marina,2.56107,-78.475166,48.52,90.19,,95.41,,86.25,79.83,,75.05,INADECUADA,OPTIMA,,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,,,2.3,23,0.46,-1,6.68,8.38,-1,23.6,-1,NO REPORTADO,5,0.66
2021,2021--1,NARIÑO,P. Pasacaballos,P52001023,Agua Marina,2.46037,-78.568947,84.53,53.77,,95.61,90.93,86.49,81.29,,71.62,ADECUADA,ACEPTABLE,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,,,0.64,220,0.44,3.86,6.7,8.35,-1,28.1,77.73,ADECUADA,6,0.75
2021,2021--1,NARIÑO,P. Sala Honda,P52001020,Agua Estuarina,2.035223,-78.67703200000001,98.53,84.51,,94.71,,85.46,98.65,,90.24,OPTIMA,ADECUADA,,OPTIMA,,ADECUADA,OPTIMA,OPTIMA,,,1.04,450,0.53,-1,6.76,8.36,-1,19,-1,NO REPORTADO,5,0.66
2021,2021--1,NARIÑO,Playa el Bajito,P52002031,Agua Marina,1.8145277,-78.7765555,47.62,23.25,,96.81,78.29,90.79,93.71,84.27,80.83,INADECUADA,PESIMA,,OPTIMA,ADECUADA,OPTIMA,OPTIMA,ADECUADA,ADECUADA,,2.4,940,0.32,19.7,7.08,7.99,14.1,16.6,70.88,ADECUADA,7,0.87
